base_year_month,sex,age_range,time_range,residence_population_count
201804,남성,29세 이하,3-4시,1936478.0
201804,남성,29세 이하,5-6시,1940790.94
201804,남성,29세 이하,7-8시,1780522.41
201804,남성,29세 이하,9-10시,1396927.9
201804,남성,39세 이하,1-2시,2432331.69
201804,남성,39세 이하,11-12시,1310125.36
201804,남성,39세 이하,13-14시,1215665.24
201804,남성,39세 이하,15-16시,1198498.58
201804,남성,39세 이하,17-18시,1304482.83
201804,남성,39세 이하,19-20시,1553442.82
201804,남성,39세 이하,21-22시,1737310.26
201804,남성,39세 이하,23-24시,2137780.15
201804,남성,39세 이하,3-4시,2457054.2
201804,남성,39세 이하,5-6시,2430824.53
201804,남성,39세 이하,7-8시,2119102.23
201804,남성,39세 이하,9-10시,1523288.96
201804,남성,49세 이하,1-2시,3676531.5
201804,남성,49세 이하,11-12시,1869669.61
201804,남성,49세 이하,13-14시,1767607.61
201804,남성,49세 이하,15-16시,1772098.99
201804,남성,49세 이하,17-18시,1973931.35
201804,남성,49세 이하,19-20시,2351825.17
201804,남성,49세 이하,21-22시,2618890.78
201804,남성,49세 이하,23-24시,3223297.2
201804,남성,49세 이하,3-4시,3707747.24
201804,남성,49세 이하,5-6시,3649925.07
201804,남성,49세 이하,7-8시,3056259.31
201804,남성,49세 이하,9-10시,2162121.6
201804,남성,59세 이하,1-2시,3650539.46
201804,남성,59세 이하,11-12시,1859823.92
201804,남성,59세 이하,13-14시,1786544.99
201804,남성,59세 이하,15-16시,1794757.43
201804,남성,59세 이하,17-18시,1997765.3
201804,남성,59세 이하,19-20시,2351463.56
201804,남성,59세 이하,21-22시,2624306.62
201804,남성,59세 이하,23-24시,3213946.16
201804,남성,59세 이하,3-4시,3675869.44
201804,남성,59세 이하,5-6시,3600421.6
201804,남성,59세 이하,7-8시,2925238.12
201804,남성,59세 이하,9-10시,2128023.11
201804,남성,69세 이하,1-2시,2045739.93
201804,남성,69세 이하,11-12시,1151281.97
201804,남성,69세 이하,13-14시,1128044.57
201804,남성,69세 이하,15-16시,1128648.41
201804,남성,69세 이하,17-18시,1238535.96
201804,남성,69세 이하,19-20시,1388447.35
201804,남성,69세 이하,21-22시,1518713.97
201804,남성,69세 이하,23-24시,1814083.98
201804,남성,69세 이하,3-4시,2050215.79
201804,남성,69세 이하,5-6시,1992991.9
201804,남성,69세 이하,7-8시,1675391.51
201804,남성,69세 이하,9-10시,1308877.29
201804,남성,70세 이상,1-2시,1315721.7
201804,남성,70세 이상,11-12시,831680.28
201804,남성,70세 이상,13-14시,814563.86
201804,남성,70세 이상,15-16시,817928.17
201804,남성,70세 이상,17-18시,870313.93
201804,남성,70세 이상,19-20시,933581.76
201804,남성,70세 이상,21-22시,984133.46
201804,남성,70세 이상,23-24시,1162450.05
201804,남성,70세 이상,3-4시,1312053.35
201804,남성,70세 이상,5-6시,1281481.9
201804,남성,70세 이상,7-8시,1149378.87
201804,남성,70세 이상,9-10시,944344.54
201804,여성,10세 미만,1-2시,2103683.36
201804,여성,10세 미만,11-12시,1323771.27
201804,여성,10세 미만,13-14시,1239189.09
201804,여성,10세 미만,15-16시,1184499.22
201804,여성,10세 미만,17-18시,1201057.35
201804,여성,10세 미만,19-20시,1295764.5
201804,여성,10세 미만,21-22시,1410778.81
201804,여성,10세 미만,23-24시,1820964.09
201804,여성,10세 미만,3-4시,2107979.39
201804,여성,10세 미만,5-6시,2106013.58
201804,여성,10세 미만,7-8시,1917174.82
201804,여성,10세 미만,9-10시,1451550.12
201804,여성,19세 이하,1-2시,2313464.07
201804,여성,19세 이하,11-12시,1461879.91
201804,여성,19세 이하,13-14시,1371010.65
201804,여성,19세 이하,15-16시,1314176.05
201804,여성,19세 이하,17-18시,1339336.94
201804,여성,19세 이하,19-20시,1447461.44
201804,여성,19세 이하,21-22시,1572744.06
201804,여성,19세 이하,23-24시,2011920.03
201804,여성,19세 이하,3-4시,2318005.83
201804,여성,19세 이하,5-6시,2315972.65
201804,여성,19세 이하,7-8시,2110974.93
201804,여성,19세 이하,9-10시,1601278.94
201804,여성,29세 이하,1-2시,1904141.06
201804,여성,29세 이하,11-12시,1165884.49
201804,여성,29세 이하,13-14시,1044586.7
201804,여성,29세 이하,15-16시,991949.72
201804,여성,29세 이하,17-18시,1030436.25
201804,여성,29세 이하,19-20시,1167547.42
201804,여성,29세 이하,21-22시,1319507.51
201804,여성,29세 이하,23-24시,1674608.27
201804,여성,29세 이하,3-4시,1921569.73
201804,여성,29세 이하,5-6시,1911339.93
201804,여성,29세 이하,7-8시,1774852.93
201804,여성,29세 이하,9-10시,1366775.95
201804,여성,39세 이하,1-2시,2606157.48
201804,여성,39세 이하,11-12시,1565674.51
201804,여성,39세 이하,13-14시,1435084.28
201804,여성,39세 이하,15-16시,1415965.72
201804,여성,39세 이하,17-18시,1541017.86
201804,여성,39세 이하,19-20시,1761940.49
201804,여성,39세 이하,21-22시,1926098.19
201804,여성,39세 이하,23-24시,2319264.45
201804,여성,39세 이하,3-4시,2611396.58
201804,여성,39세 이하,5-6시,2594151.79
201804,여성,39세 이하,7-8시,2445211.67
201804,여성,39세 이하,9-10시,1870994.13
201804,여성,49세 이하,1-2시,3726209.78
201804,여성,49세 이하,11-12시,2132454.06
201804,여성,49세 이하,13-14시,1966975.44
201804,여성,49세 이하,15-16시,1947784.36
201804,여성,49세 이하,17-18시,2121561.19
201804,여성,49세 이하,19-20시,2449793.71
201804,여성,49세 이하,21-22시,2683412.09
201804,여성,49세 이하,23-24시,3289159.6
201804,여성,49세 이하,3-4시,3737498.19
201804,여성,49세 이하,5-6시,3703711.41
201804,여성,49세 이하,7-8시,3385024.47
201804,여성,49세 이하,9-10시,2539520.1
201804,여성,59세 이하,1-2시,3324039.31
201804,여성,59세 이하,11-12시,1895804.72
201804,여성,59세 이하,13-14시,1776145.38
201804,여성,59세 이하,15-16시,1763622.49
201804,여성,59세 이하,17-18시,1935962.83
201804,여성,59세 이하,19-20시,2172524.0
201804,여성,59세 이하,21-22시,2394586.4
201804,여성,59세 이하,23-24시,2935604.93
201804,여성,59세 이하,3-4시,3331390.43
201804,여성,59세 이하,5-6시,3267605.53
201804,여성,59세 이하,7-8시,2878751.58
201804,여성,59세 이하,9-10시,2215844.04
201804,여성,69세 이하,1-2시,1939650.18
201804,여성,69세 이하,11-12시,1201843.89
201804,여성,69세 이하,13-14시,1144218.38
201804,여성,69세 이하,15-16시,1148243.91
201804,여성,69세 이하,17-18시,1247236.02
201804,여성,69세 이하,19-20시,1340672.28
201804,여성,69세 이하,21-22시,1434145.71
201804,여성,69세 이하,23-24시,1714763.94
201804,여성,69세 이하,3-4시,1938985.93
201804,여성,69세 이하,5-6시,1889826.25
201804,여성,69세 이하,7-8시,1675304.7
201804,여성,69세 이하,9-10시,1386011.43
201804,여성,70세 이상,1-2시,1878238.59
201804,여성,70세 이상,11-12시,1290139.78
201804,여성,70세 이상,13-14시,1229076.58
201804,여성,70세 이상,15-16시,1230430.46
201804,여성,70세 이상,17-18시,1311820.52
201804,여성,70세 이상,19-20시,1389688.96
201804,여성,70세 이상,21-22시,1446866.56
201804,여성,70세 이상,23-24시,1677031.0
201804,여성,70세 이상,3-4시,1879690.59
201804,여성,70세 이상,5-6시,1844886.8
201804,여성,70세 이상,7-8시,1700206.18
201804,여성,70세 이상,9-10시,1457143.03
201805,남성,10세 미만,1-2시,2126428.47
201805,남성,10세 미만,11-12시,1385412.65
201805,남성,10세 미만,13-14시,1304382.76
201805,남성,10세 미만,15-16시,1249811.84
201805,남성,10세 미만,17-18시,1271673.6
201805,남성,10세 미만,19-20시,1356814.53
201805,남성,10세 미만,21-22시,1472959.41
201805,남성,10세 미만,23-24시,1860871.93
201805,남성,10세 미만,3-4시,2132057.67
201805,남성,10세 미만,5-6시,2132978.01
201805,남성,10세 미만,7-8시,1931397.5
201805,남성,10세 미만,9-10시,1505333.23
201805,남성,19세 이하,1-2시,2491627.03
201805,남성,19세 이하,11-12시,1637242.59
201805,남성,19세 이하,13-14시,1544613.47
201805,남성,19세 이하,15-16시,1483979.04
201805,남성,19세 이하,17-18시,1513424.0
201805,남성,19세 이하,19-20시,1613028.06
201805,남성,19세 이하,21-22시,1746173.54
201805,남성,19세 이하,23-24시,2188623.33
201805,남성,19세 이하,3-4시,2497827.42
201805,남성,19세 이하,5-6시,2498958.08
201805,남성,19세 이하,7-8시,2267021.79
201805,남성,19세 이하,9-10시,1776009.51
201805,남성,29세 이하,1-2시,1940735.14
201805,남성,29세 이하,11-12시,1292063.07
201805,남성,29세 이하,13-14시,1194121.34
201805,남성,29세 이하,15-16시,1151950.9
201805,남성,29세 이하,17-18시,1199107.1
201805,남성,29세 이하,19-20시,1312135.97
201805,남성,29세 이하,21-22시,1403947.55
201805,남성,29세 이하,23-24시,1706893.88
201805,남성,29세 이하,3-4시,1988092.32
201805,남성,29세 이하,5-6시,1993545.31
201805,남성,29세 이하,7-8시,1831925.07
201805,남성,29세 이하,9-10시,1455287.44
201805,남성,39세 이하,1-2시,2497325.31
201805,남성,39세 이하,11-12시,1366305.73
201805,남성,39세 이하,13-14시,1264105.01
201805,남성,39세 이하,15-16시,1243777.11
201805,남성,39세 이하,17-18시,1353367.96
201805,남성,39세 이하,19-20시,1595351.3
201805,남성,39세 이하,21-22시,1781773.87
201805,남성,39세 이하,23-24시,2195962.95
201805,남성,39세 이하,3-4시,2523000.23
201805,남성,39세 이하,5-6시,2492683.18
201805,남성,39세 이하,7-8시,2175828.6
201805,남성,39세 이하,9-10시,1590112.39
201805,남성,49세 이하,1-2시,3785092.65
201805,남성,49세 이하,11-12시,1975682.37
201805,남성,49세 이하,13-14시,1863595.62
201805,남성,49세 이하,15-16시,1865399.09
201805,남성,49세 이하,17-18시,2066277.42
201805,남성,49세 이하,19-20시,2442564.89
201805,남성,49세 이하,21-22시,2711743.8
201805,남성,49세 이하,23-24시,3325484.68
201805,남성,49세 이하,3-4시,3819012.49
201805,남성,49세 이하,5-6시,3754333.85
201805,남성,49세 이하,7-8시,3163130.54
201805,남성,49세 이하,9-10시,2287562.77
201805,남성,59세 이하,1-2시,3748175.6
201805,남성,59세 이하,11-12시,1963451.22
201805,남성,59세 이하,13-14시,1873486.86
201805,남성,59세 이하,15-16시,1879502.25
201805,남성,59세 이하,17-18시,2069218.45
201805,남성,59세 이하,19-20시,2411662.11
201805,남성,59세 이하,21-22시,2688695.92
201805,남성,59세 이하,23-24시,3296318.36
201805,남성,59세 이하,3-4시,3773908.59
201805,남성,59세 이하,5-6시,3686812.05
201805,남성,59세 이하,7-8시,3027952.45
201805,남성,59세 이하,9-10시,2254942.59
201805,남성,69세 이하,1-2시,2123340.05
201805,남성,69세 이하,11-12시,1229280.8
201805,남성,69세 이하,13-14시,1191933.53
201805,남성,69세 이하,15-16시,1187069.31
201805,남성,69세 이하,17-18시,1291744.2
201805,남성,69세 이하,19-20시,1439959.13
201805,남성,69세 이하,21-22시,1579093.7
201805,남성,69세 이하,23-24시,1884864.83
201805,남성,69세 이하,3-4시,2129511.53
201805,남성,69세 이하,5-6시,2067471.96
201805,남성,69세 이하,7-8시,1758440.47
201805,남성,69세 이하,9-10시,1399872.58
201805,남성,70세 이상,1-2시,1373740.93
201805,남성,70세 이상,11-12시,879101.36
201805,남성,70세 이상,13-14시,853331.35
201805,남성,70세 이상,15-16시,856849.6
201805,남성,70세 이상,17-18시,909203.7
201805,남성,70세 이상,19-20시,974246.86
201805,남성,70세 이상,21-22시,1028435.38
201805,남성,70세 이상,23-24시,1213959.27
201805,남성,70세 이상,3-4시,1369263.23
201805,남성,70세 이상,5-6시,1334799.14
201805,남성,70세 이상,7-8시,1207700.85
201805,남성,70세 이상,9-10시,1001436.63
201805,여성,10세 미만,1-2시,2179345.95
201805,여성,10세 미만,11-12시,1394589.68
201805,여성,10세 미만,13-14시,1294189.21
201805,여성,10세 미만,15-16시,1226374.18
201805,여성,10세 미만,17-18시,1247252.17
201805,여성,10세 미만,19-20시,1346609.47
201805,여성,10세 미만,21-22시,1475128.66
201805,여성,10세 미만,23-24시,1892278.28
201805,여성,10세 미만,3-4시,2181996.13
201805,여성,10세 미만,5-6시,2179995.76
201805,여성,10세 미만,7-8시,1991170.89
201805,여성,10세 미만,9-10시,1531748.04
201805,여성,19세 이하,1-2시,2397050.9
201805,여성,19세 이하,11-12시,1540171.55
201805,여성,19세 이하,13-14시,1431729.19
201805,여성,19세 이하,15-16시,1360378.26
201805,여성,19세 이하,17-18시,1389160.63
201805,여성,19세 이하,19-20시,1502426.83
201805,여성,19세 이하,21-22시,1642299.83
201805,여성,19세 이하,23-24시,2090118.67
201805,여성,19세 이하,3-4시,2399885.97
201805,여성,19세 이하,5-6시,2397528.23
201805,여성,19세 이하,7-8시,2192878.72
201805,여성,19세 이하,9-10시,1690671.13
201805,여성,29세 이하,1-2시,1956302.26
201805,여성,29세 이하,11-12시,1218346.41
201805,여성,29세 이하,13-14시,1089972.76
201805,여성,29세 이하,15-16시,1034588.51
201805,여성,29세 이하,17-18시,1068585.31
201805,여성,29세 이하,19-20시,1199367.43
201805,여성,29세 이하,21-22시,1349997.17
201805,여성,29세 이하,23-24시,1717780.4
201805,여성,29세 이하,3-4시,1976273.83
201805,여성,29세 이하,5-6시,1967361.26
201805,여성,29세 이하,7-8시,1827492.62
201805,여성,29세 이하,9-10시,1418917.43
201805,여성,39세 이하,1-2시,2684177.3
201805,여성,39세 이하,11-12시,1625356.33
201805,여성,39세 이하,13-14시,1478769.86
201805,여성,39세 이하,15-16시,1457199.9
201805,여성,39세 이하,17-18시,1580413.36
201805,여성,39세 이하,19-20시,1796829.41
201805,여성,39세 이하,21-22시,1973237.67
201805,여성,39세 이하,23-24시,2387858.08
201805,여성,39세 이하,3-4시,2687982.89
201805,여성,39세 이하,5-6시,2668611.14
201805,여성,39세 이하,7-8시,2519459.33
201805,여성,39세 이하,9-10시,1946021.2
201805,여성,49세 이하,1-2시,3847674.35
201805,여성,49세 이하,11-12시,2233233.57
201805,여성,49세 이하,13-14시,2048661.22
201805,여성,49세 이하,15-16시,2026739.38
201805,여성,49세 이하,17-18시,2200503.04
201805,여성,49세 이하,19-20시,2517768.63
201805,여성,49세 이하,21-22시,2761333.62
201805,여성,49세 이하,23-24시,3393891.51
201805,여성,49세 이하,3-4시,3859927.03
201805,여성,49세 이하,5-6시,3824427.35
201805,여성,49세 이하,7-8시,3510300.42
201805,여성,49세 이하,9-10시,2672217.15
201805,여성,59세 이하,1-2시,3421934.62
201805,여성,59세 이하,11-12시,1974846.22
201805,여성,59세 이하,13-14시,1836559.28
201805,여성,59세 이하,15-16시,1822764.06
201805,여성,59세 이하,17-18시,1993007.32
201805,여성,59세 이하,19-20시,2225858.37
201805,여성,59세 이하,21-22시,2454826.74
201805,여성,59세 이하,23-24시,3017003.12
201805,여성,59세 이하,3-4시,3429187.36
201805,여성,59세 이하,5-6시,3368367.69
201805,여성,59세 이하,7-8시,2997481.92
201805,여성,59세 이하,9-10시,2330083.83
201805,여성,69세 이하,1-2시,2014737.49
201805,여성,69세 이하,11-12시,1266767.17
201805,여성,69세 이하,13-14시,1197827.47
201805,여성,69세 이하,15-16시,1195035.24
201805,여성,69세 이하,17-18시,1291758.33
201805,여성,69세 이하,19-20시,1387359.19
201805,여성,69세 이하,21-22시,1486852.17
201805,여성,69세 이하,23-24시,1780482.47
201805,여성,69세 이하,3-4시,2013836.87
201805,여성,69세 이하,5-6시,1966053.62
201805,여성,69세 이하,7-8시,1768121.31
201805,여성,69세 이하,9-10시,1471531.51
201805,여성,70세 이상,1-2시,1971801.66
201805,여성,70세 이상,11-12시,1358964.74
201805,여성,70세 이상,13-14시,1290411.31
201805,여성,70세 이상,15-16시,1289671.73
201805,여성,70세 이상,17-18시,1370648.34
201805,여성,70세 이상,19-20시,1449078.9
